figure_panel,old_figure_panel,monkey_id,area,condition,previous_trial_outcome,frequency_band,epoch_start_ms,epoch_end_ms,frequency_min_hz,frequency_max_hz,matrix_row_zero_based,matrix_column_zero_based,matrix_row_one_based,matrix_column_one_based,cp
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,16,9,17,0.52655457017281
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,17,9,18,0.529168190546392
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,18,9,19,0.535101826044307
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,19,9,20,0.53896777545675
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,20,9,21,0.538001193598376
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,21,9,22,0.535008388118107
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,22,9,23,0.532614934361005
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,23,9,24,0.53009520554388
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,24,9,25,0.52543306600657
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,25,9,26,0.519368079693844
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,26,9,27,0.513065741398373
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,27,9,28,0.508208186532178
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,8,28,9,29,0.509727920153973
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,4,10,5,0.525314629391614
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,5,10,6,0.520178624349345
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,6,10,7,0.515325213370773
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,7,10,8,0.514287166206336
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,8,10,9,0.514135131654419
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,9,10,10,0.518497595616582
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,10,10,11,0.525502284601554
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,11,10,12,0.53318794503509
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,12,10,13,0.538326051660908
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,13,10,14,0.541067110232718
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,14,10,15,0.539724399377759
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,15,10,16,0.533520824073216
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,16,10,17,0.531887084683994
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,17,10,18,0.532613302684998
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,18,10,19,0.537654792158648
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,19,10,20,0.541729780144998
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,20,10,21,0.54083045266247
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,21,10,22,0.54261456161211
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,22,10,23,0.542102821173125
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,23,10,24,0.543460500437894
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,24,10,25,0.543201869571027
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,25,10,26,0.537484669052237
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,26,10,27,0.528165049935365
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,27,10,28,0.515936314641507
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,9,28,10,29,0.509442014014098
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,4,11,5,0.531203500717747
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,5,11,6,0.528847062406962
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,6,11,7,0.524440159429824
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,7,11,8,0.523472620268348
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,8,11,9,0.526700871370369
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,9,11,10,0.530627339071061
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,10,11,11,0.533947151168135
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,11,11,12,0.538471548246973
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,12,11,13,0.543607947429985
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,13,11,14,0.547487599685624
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,14,11,15,0.548834058395174
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,15,11,16,0.545261700976292
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,16,11,17,0.544969202024235
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,17,11,18,0.546379840063962
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,18,11,19,0.547126119164017
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,19,11,20,0.544871373506454
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,20,11,21,0.541609999963353
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,21,11,22,0.540531902188197
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,22,11,23,0.538856685846226
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,23,11,24,0.537684887061992
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,24,11,25,0.536903571490347
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,25,11,26,0.535550934391265
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,26,11,27,0.531641105685295
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,27,11,28,0.522342078378163
Fig4D,Fig5A,Monkey_Y,MT,pre,rewarded,alpha_beta,-300,0,5,30,10,28,11,29,0.51662619400325
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,4,1,5,0.510560290825415
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,5,1,6,0.518036472646195
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,6,1,7,0.526835032513105
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,7,1,8,0.534902811277504
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,8,1,9,0.541037924413667
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,9,1,10,0.542873909794408
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,10,1,11,0.54403537297844
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,11,1,12,0.547325321289258
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,12,1,13,0.548069918886655
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,13,1,14,0.546322493887887
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,14,1,15,0.55152203102208
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,15,1,16,0.558283185224961
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,16,1,17,0.555207534470793
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,17,1,18,0.55122079903768
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,18,1,19,0.545508711734858
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,19,1,20,0.539178445499565
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,20,1,21,0.532174238278914
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,21,1,22,0.524807494804379
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,22,1,23,0.522265413808007
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,23,1,24,0.51954397702488
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,24,1,25,0.519496324209572
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,25,1,26,0.528590323923044
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,26,1,27,0.533433749132356
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,27,1,28,0.540658072002286
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,0,28,1,29,0.546915668495085
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,4,2,5,0.51280669863244
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,5,2,6,0.517819761959232
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,6,2,7,0.524203243924468
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,7,2,8,0.524354861343147
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,8,2,9,0.536213209968708
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,9,2,10,0.550041216241995
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,10,2,11,0.560363007316513
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,11,2,12,0.566361379176624
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,12,2,13,0.572556661859459
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,13,2,14,0.572582525625137
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,14,2,15,0.565966612044458
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,15,2,16,0.559940644621256
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,16,2,17,0.555943526878852
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,17,2,18,0.55310346935394
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,18,2,19,0.551195705583557
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,19,2,20,0.545722588414817
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,20,2,21,0.535576782794962
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,21,2,22,0.529036631138486
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,22,2,23,0.522511913892212
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,23,2,24,0.517631929584153
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,24,2,25,0.520050564007238
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,25,2,26,0.532234010736612
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,26,2,27,0.545933016991292
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,27,2,28,0.551647812646749
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,1,28,2,29,0.551561958757881
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,4,3,5,0.517879740109891
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,5,3,6,0.530041976597897
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,6,3,7,0.537452985955742
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,7,3,8,0.540139135954076
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,8,3,9,0.536858034807907
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,9,3,10,0.541065980633152
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,10,3,11,0.549140123248819
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,11,3,12,0.557819659970997
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,12,3,13,0.566022167167076
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,13,3,14,0.567229451533537
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,14,3,15,0.554448597105919
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,15,3,16,0.546157391393172
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,16,3,17,0.541149506815795
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,17,3,18,0.547841937655842
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,18,3,19,0.558345430647022
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,19,3,20,0.558732026304474
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,20,3,21,0.550601274439828
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,21,3,22,0.546326714362716
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,22,3,23,0.546543320629748
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,23,3,24,0.550165424108103
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,24,3,25,0.553312143782847
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,25,3,26,0.565121216328048
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,26,3,27,0.571563165616271
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,27,3,28,0.567486713808175
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,2,28,3,29,0.556389404892616
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,4,4,5,0.518999343667805
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,5,4,6,0.524666044232329
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,6,4,7,0.532845706178322
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,7,4,8,0.536715752509646
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,8,4,9,0.538237707677083
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,9,4,10,0.542499253376034
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,10,4,11,0.546248864111403
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,11,4,12,0.550584362394619
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,12,4,13,0.552981508869383
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,13,4,14,0.55406883387345
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,14,4,15,0.551523224255815
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,15,4,16,0.54744386080521
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,16,4,17,0.542622004126367
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,17,4,18,0.546614675861194
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,18,4,19,0.548500666945837
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,19,4,20,0.547740501402311
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,20,4,21,0.546659893181729
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,21,4,22,0.550889446966696
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,22,4,23,0.561814150886984
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,23,4,24,0.570127800977407
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,24,4,25,0.574477609604567
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,25,4,26,0.575541691947733
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,26,4,27,0.578766102375921
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,27,4,28,0.576031416284092
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,3,28,4,29,0.57084456559941
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,4,5,5,0.509122444396558
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,5,5,6,0.508790330281788
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,6,5,7,0.520357341526791
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,7,5,8,0.535562413110459
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,8,5,9,0.546281612934001
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,9,5,10,0.552656728044817
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,10,5,11,0.551171661900197
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,11,5,12,0.540673896463844
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,12,5,13,0.544651325105809
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,13,5,14,0.553589690909393
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,14,5,15,0.556643425336047
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,15,5,16,0.549742022498896
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,16,5,17,0.546697523013895
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,17,5,18,0.545820070121045
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,18,5,19,0.544482896421459
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,19,5,20,0.540403901072568
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,20,5,21,0.539551650745516
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,21,5,22,0.542851061654894
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,22,5,23,0.548842440125983
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,23,5,24,0.55745260128988
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,24,5,25,0.568361158970723
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,25,5,26,0.567117125554217
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,26,5,27,0.560917044768378
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,27,5,28,0.55362621502031
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,4,28,5,29,0.546152656442771
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,4,6,5,0.511545220214255
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,5,6,6,0.508767861951896
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,6,6,7,0.509079811691041
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,7,6,8,0.517630132681629
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,8,6,9,0.534273232813958
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,9,6,10,0.544602072519934
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,10,6,11,0.54786950338058
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,11,6,12,0.546686923153545
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,12,6,13,0.542871723899031
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,13,6,14,0.536538019952183
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,14,6,15,0.540639583552257
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,15,6,16,0.54884165911496
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,16,6,17,0.55797351549502
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,17,6,18,0.556602102256728
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,18,6,19,0.548363349293219
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,19,6,20,0.539706494768687
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,20,6,21,0.532868774715411
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,21,6,22,0.538036188330747
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,22,6,23,0.542916918805041
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,23,6,24,0.547749821152974
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,24,6,25,0.55200925446532
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,25,6,26,0.552404820488635
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,26,6,27,0.546117895870064
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,27,6,28,0.545333832466327
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,5,28,6,29,0.538726379474836
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,6,4,7,5,0.503016129140323
Fig4D,Fig5A,Monkey_Y,MT,pre,non_rewarded,alpha_beta,-300,0,5,30,6,5,7,6,0.497577107689712
